Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	60221.4	[Ca]	[MAPK_star]	[protein]
7691	0.00588277	5e-05	0.0340114	0.08	0.00699492	6.4009e-06
7692	0.00587914	5e-05	0.034007	0.08	0.00697914	6.40019e-06
7693	0.00587552	5e-05	0.0340026	0.08	0.00696346	6.39946e-06
7694	0.00587192	5e-05	0.0339981	0.08	0.00694786	6.39874e-06
7695	0.00586834	5e-05	0.0339937	0.08	0.00693234	6.39801e-06
7696	0.00586479	5e-05	0.0339893	0.08	0.00691691	6.39728e-06
7697	0.00586125	5e-05	0.0339849	0.08	0.00690156	6.39654e-06
7698	0.00585773	5e-05	0.0339804	0.08	0.0068863	6.3958e-06
7699	0.00585423	5e-05	0.033976	0.08	0.00687112	6.39506e-06
7700	0.00585075	5e-05	0.0339716	0.08	0.00685602	6.39431e-06
7701	0.00584729	5e-05	0.0339671	0.08	0.006841	6.39356e-06
7702	0.00584385	5e-05	0.0339627	0.08	0.00682606	6.3928e-06
7703	0.00584043	5e-05	0.0339583	0.08	0.00681121	6.39204e-06
7704	0.00583703	5e-05	0.0339539	0.08	0.00679644	6.39128e-06
7705	0.00583364	5e-05	0.0339494	0.08	0.00678174	6.39051e-06
7706	0.00583028	5e-05	0.033945	0.08	0.00676713	6.38974e-06
7707	0.00582693	5e-05	0.0339406	0.08	0.0067526	6.38897e-06
7708	0.0058236	5e-05	0.0339361	0.08	0.00673814	6.38819e-06
7709	0.00582029	5e-05	0.0339317	0.08	0.00672377	6.38741e-06
7710	0.005817	5e-05	0.0339273	0.08	0.00670947	6.38662e-06
7711	0.00581373	5e-05	0.0339228	0.08	0.00669525	6.38584e-06
7712	0.00581048	5e-05	0.0339184	0.08	0.0066811	6.38504e-06
7713	0.00580724	5e-05	0.033914	0.08	0.00666704	6.38425e-06
7714	0.00580402	5e-05	0.0339095	0.08	0.00665305	6.38345e-06
7715	0.00580082	5e-05	0.0339051	0.08	0.00663914	6.38265e-06
7716	0.00579764	5e-05	0.0339007	0.08	0.0066253	6.38184e-06
7717	0.00579447	5e-05	0.0338962	0.08	0.00661154	6.38104e-06
7718	0.00579133	5e-05	0.0338918	0.08	0.00659785	6.38022e-06
7719	0.0057882	5e-05	0.0338874	0.08	0.00658424	6.37941e-06
7720	0.00578509	5e-05	0.033883	0.08	0.0065707	6.37859e-06
7721	0.00578199	5e-05	0.0338785	0.08	0.00655723	6.37777e-06
7722	0.00577892	5e-05	0.0338741	0.08	0.00654384	6.37694e-06
7723	0.00577586	5e-05	0.0338697	0.08	0.00653052	6.37611e-06
7724	0.00577281	5e-05	0.0338652	0.08	0.00651728	6.37528e-06
7725	0.00576979	5e-05	0.0338608	0.08	0.0065041	6.37445e-06
7726	0.00576678	5e-05	0.0338564	0.08	0.006491	6.37361e-06
7727	0.00576379	5e-05	0.0338519	0.08	0.00647797	6.37277e-06
7728	0.00576081	5e-05	0.0338475	0.08	0.00646501	6.37192e-06
7729	0.00575785	5e-05	0.0338431	0.08	0.00645212	6.37108e-06
7730	0.00575491	5e-05	0.0338387	0.08	0.0064393	6.37022e-06
7731	0.00575199	5e-05	0.0338342	0.08	0.00642655	6.36937e-06
7732	0.00574908	5e-05	0.0338298	0.08	0.00641387	6.36851e-06
7733	0.00574619	5e-05	0.0338254	0.08	0.00640126	6.36765e-06
7734	0.00574331	5e-05	0.033821	0.08	0.00638872	6.36679e-06
7735	0.00574045	5e-05	0.0338165	0.08	0.00637624	6.36592e-06
7736	0.00573761	5e-05	0.0338121	0.08	0.00636384	6.36505e-06
7737	0.00573478	5e-05	0.0338077	0.08	0.0063515	6.36418e-06
7738	0.00573197	5e-05	0.0338033	0.08	0.00633923	6.36331e-06
7739	0.00572917	5e-05	0.0337989	0.08	0.00632702	6.36243e-06
7740	0.00572639	5e-05	0.0337944	0.08	0.00631488	6.36155e-06
7741	0.00572363	5e-05	0.03379	0.08	0.00630281	6.36066e-06
7742	0.00572088	5e-05	0.0337856	0.08	0.00629081	6.35978e-06
7743	0.00571815	5e-05	0.0337812	0.08	0.00627887	6.35889e-06
7744	0.00571543	5e-05	0.0337768	0.08	0.00626699	6.358e-06
7745	0.00571273	5e-05	0.0337724	0.08	0.00625518	6.3571e-06
7746	0.00571004	5e-05	0.0337679	0.08	0.00624343	6.3562e-06
7747	0.00570737	5e-05	0.0337635	0.08	0.00623175	6.3553e-06
7748	0.00570471	5e-05	0.0337591	0.08	0.00622013	6.3544e-06
7749	0.00570207	5e-05	0.0337547	0.08	0.00620858	6.35349e-06
7750	0.00569945	5e-05	0.0337503	0.08	0.00619709	6.35258e-06
7751	0.00569684	5e-05	0.0337459	0.08	0.00618566	6.35167e-06
7752	0.00569424	5e-05	0.0337415	0.08	0.00617429	6.35075e-06
7753	0.00569166	5e-05	0.0337371	0.08	0.00616298	6.34984e-06
7754	0.00568909	5e-05	0.0337327	0.08	0.00615174	6.34892e-06
7755	0.00568654	5e-05	0.0337283	0.08	0.00614056	6.34799e-06
7756	0.005684	5e-05	0.0337239	0.08	0.00612944	6.34707e-06
7757	0.00568148	5e-05	0.0337195	0.08	0.00611838	6.34614e-06
7758	0.00567897	5e-05	0.0337151	0.08	0.00610738	6.34521e-06
7759	0.00567647	5e-05	0.0337107	0.08	0.00609644	6.34428e-06
7760	0.00567399	5e-05	0.0337063	0.08	0.00608556	6.34334e-06
7761	0.00567153	5e-05	0.0337019	0.08	0.00607473	6.3424e-06
7762	0.00566907	5e-05	0.0336975	0.08	0.00606397	6.34146e-06
7763	0.00566664	5e-05	0.0336931	0.08	0.00605327	6.34052e-06
7764	0.00566421	5e-05	0.0336887	0.08	0.00604262	6.33957e-06
7765	0.0056618	5e-05	0.0336843	0.08	0.00603203	6.33862e-06
7766	0.0056594	5e-05	0.0336799	0.08	0.00602151	6.33767e-06
7767	0.00565702	5e-05	0.0336755	0.08	0.00601103	6.33672e-06
7768	0.00565465	5e-05	0.0336711	0.08	0.00600062	6.33576e-06
7769	0.0056523	5e-05	0.0336667	0.08	0.00599026	6.33481e-06
7770	0.00564995	5e-05	0.0336624	0.08	0.00597996	6.33385e-06
7771	0.00564763	5e-05	0.033658	0.08	0.00596971	6.33288e-06
7772	0.00564531	5e-05	0.0336536	0.08	0.00595952	6.33192e-06
7773	0.00564301	5e-05	0.0336492	0.08	0.00594939	6.33095e-06
7774	0.00564072	5e-05	0.0336448	0.08	0.00593931	6.32998e-06
7775	0.00563844	5e-05	0.0336405	0.08	0.00592929	6.32901e-06
7776	0.00563618	5e-05	0.0336361	0.08	0.00591932	6.32803e-06
7777	0.00563393	5e-05	0.0336317	0.08	0.0059094	6.32706e-06
7778	0.0056317	5e-05	0.0336273	0.08	0.00589954	6.32608e-06
7779	0.00562947	5e-05	0.033623	0.08	0.00588974	6.3251e-06
7780	0.00562726	5e-05	0.0336186	0.08	0.00587998	6.32411e-06
7781	0.00562506	5e-05	0.0336142	0.08	0.00587028	6.32313e-06
7782	0.00562288	5e-05	0.0336099	0.08	0.00586063	6.32214e-06
7783	0.00562071	5e-05	0.0336055	0.08	0.00585104	6.32115e-06
7784	0.00561855	5e-05	0.0336012	0.08	0.0058415	6.32016e-06
7785	0.0056164	5e-05	0.0335968	0.08	0.00583201	6.31916e-06
7786	0.00561426	5e-05	0.0335924	0.08	0.00582257	6.31817e-06
7787	0.00561214	5e-05	0.0335881	0.08	0.00581318	6.31717e-06
7788	0.00561003	5e-05	0.0335837	0.08	0.00580385	6.31617e-06
7789	0.00560793	5e-05	0.0335794	0.08	0.00579456	6.31517e-06
7790	0.00560584	5e-05	0.033575	0.08	0.00578533	6.31416e-06
7791	0.00560377	5e-05	0.0335707	0.08	0.00577614	6.31316e-06
7792	0.00560171	5e-05	0.0335663	0.08	0.00576701	6.31215e-06
7793	0.00559966	5e-05	0.033562	0.08	0.00575792	6.31114e-06
7794	0.00559762	5e-05	0.0335577	0.08	0.00574889	6.31012e-06
7795	0.00559559	5e-05	0.0335533	0.08	0.0057399	6.30911e-06
7796	0.00559358	5e-05	0.033549	0.08	0.00573097	6.30809e-06
7797	0.00559158	5e-05	0.0335446	0.08	0.00572208	6.30707e-06
7798	0.00558959	5e-05	0.0335403	0.08	0.00571324	6.30605e-06
7799	0.00558761	5e-05	0.033536	0.08	0.00570445	6.30503e-06
7800	0.00558564	5e-05	0.0335317	0.08	0.00569571	6.30401e-06
7801	0.00558368	5e-05	0.0335273	0.08	0.00568701	6.30298e-06
7802	0.00558174	5e-05	0.033523	0.08	0.00567837	6.30195e-06
7803	0.0055798	5e-05	0.0335187	0.08	0.00566977	6.30092e-06
7804	0.00557788	5e-05	0.0335144	0.08	0.00566121	6.29989e-06
7805	0.00557597	5e-05	0.03351	0.08	0.0056527	6.29886e-06
7806	0.00557407	5e-05	0.0335057	0.08	0.00564424	6.29782e-06
7807	0.00557218	5e-05	0.0335014	0.08	0.00563583	6.29679e-06
7808	0.0055703	5e-05	0.0334971	0.08	0.00562746	6.29575e-06
7809	0.00556844	5e-05	0.0334928	0.08	0.00561914	6.29471e-06
7810	0.00556658	5e-05	0.0334885	0.08	0.00561086	6.29366e-06
7811	0.00556474	5e-05	0.0334842	0.08	0.00560263	6.29262e-06
7812	0.0055629	5e-05	0.0334799	0.08	0.00559444	6.29157e-06
7813	0.00556108	5e-05	0.0334756	0.08	0.0055863	6.29053e-06
7814	0.00555927	5e-05	0.0334713	0.08	0.0055782	6.28948e-06
7815	0.00555746	5e-05	0.033467	0.08	0.00557015	6.28843e-06
7816	0.00555567	5e-05	0.0334627	0.08	0.00556213	6.28737e-06
7817	0.00555389	5e-05	0.0334584	0.08	0.00555417	6.28632e-06
7818	0.00555212	5e-05	0.0334541	0.08	0.00554624	6.28526e-06
7819	0.00555036	5e-05	0.0334498	0.08	0.00553836	6.28421e-06
7820	0.00554861	5e-05	0.0334456	0.08	0.00553053	6.28315e-06
7821	0.00554687	5e-05	0.0334413	0.08	0.00552273	6.28209e-06
7822	0.00554514	5e-05	0.033437	0.08	0.00551498	6.28102e-06
7823	0.00554343	5e-05	0.0334327	0.08	0.00550727	6.27996e-06
7824	0.00554172	5e-05	0.0334284	0.08	0.0054996	6.2789e-06
7825	0.00554002	5e-05	0.0334242	0.08	0.00549198	6.27783e-06
7826	0.00553833	5e-05	0.0334199	0.08	0.00548439	6.27676e-06
7827	0.00553665	5e-05	0.0334156	0.08	0.00547685	6.27569e-06
7828	0.00553498	5e-05	0.0334114	0.08	0.00546935	6.27462e-06
7829	0.00553333	5e-05	0.0334071	0.08	0.00546189	6.27355e-06
7830	0.00553168	5e-05	0.0334029	0.08	0.00545447	6.27247e-06
7831	0.00553004	5e-05	0.0333986	0.08	0.00544709	6.2714e-06
7832	0.00552841	5e-05	0.0333944	0.08	0.00543975	6.27032e-06
7833	0.00552679	5e-05	0.0333901	0.08	0.00543245	6.26924e-06
7834	0.00552518	5e-05	0.0333859	0.08	0.00542519	6.26816e-06
7835	0.00552358	5e-05	0.0333816	0.08	0.00541797	6.26708e-06
7836	0.00552199	5e-05	0.0333774	0.08	0.00541079	6.266e-06
7837	0.00552041	5e-05	0.0333731	0.08	0.00540365	6.26491e-06
7838	0.00551884	5e-05	0.0333689	0.08	0.00539655	6.26383e-06
7839	0.00551728	5e-05	0.0333647	0.08	0.00538948	6.26274e-06
7840	0.00551572	5e-05	0.0333604	0.08	0.00538246	6.26165e-06
7841	0.00551418	5e-05	0.0333562	0.08	0.00537547	6.26056e-06
7842	0.00551265	5e-05	0.033352	0.08	0.00536852	6.25947e-06
7843	0.00551112	5e-05	0.0333478	0.08	0.00536161	6.25838e-06
7844	0.00550961	5e-05	0.0333435	0.08	0.00535474	6.25729e-06
7845	0.0055081	5e-05	0.0333393	0.08	0.0053479	6.25619e-06
7846	0.0055066	5e-05	0.0333351	0.08	0.0053411	6.2551e-06
7847	0.00550511	5e-05	0.0333309	0.08	0.00533434	6.254e-06
7848	0.00550363	5e-05	0.0333267	0.08	0.00532762	6.2529e-06
7849	0.00550216	5e-05	0.0333225	0.08	0.00532093	6.2518e-06
7850	0.0055007	5e-05	0.0333183	0.08	0.00531428	6.2507e-06
7851	0.00549925	5e-05	0.0333141	0.08	0.00530766	6.2496e-06
7852	0.0054978	5e-05	0.0333099	0.08	0.00530108	6.2485e-06
7853	0.00549637	5e-05	0.0333057	0.08	0.00529454	6.24739e-06
7854	0.00549494	5e-05	0.0333015	0.08	0.00528803	6.24629e-06
7855	0.00549352	5e-05	0.0332973	0.08	0.00528156	6.24518e-06
7856	0.00549211	5e-05	0.0332931	0.08	0.00527512	6.24408e-06
7857	0.00549071	5e-05	0.033289	0.08	0.00526872	6.24297e-06
7858	0.00548932	5e-05	0.0332848	0.08	0.00526235	6.24186e-06
7859	0.00548793	5e-05	0.0332806	0.08	0.00525602	6.24075e-06
7860	0.00548655	5e-05	0.0332764	0.08	0.00524972	6.23963e-06
7861	0.00548519	5e-05	0.0332723	0.08	0.00524346	6.23852e-06
7862	0.00548383	5e-05	0.0332681	0.08	0.00523723	6.23741e-06
7863	0.00548248	5e-05	0.0332639	0.08	0.00523103	6.23629e-06
7864	0.00548113	5e-05	0.0332598	0.08	0.00522487	6.23518e-06
7865	0.0054798	5e-05	0.0332556	0.08	0.00521874	6.23406e-06
7866	0.00547847	5e-05	0.0332515	0.08	0.00521265	6.23294e-06
7867	0.00547715	5e-05	0.0332473	0.08	0.00520658	6.23182e-06
7868	0.00547584	5e-05	0.0332432	0.08	0.00520056	6.2307e-06
7869	0.00547454	5e-05	0.033239	0.08	0.00519456	6.22958e-06
7870	0.00547325	5e-05	0.0332349	0.08	0.0051886	6.22846e-06
7871	0.00547196	5e-05	0.0332307	0.08	0.00518267	6.22734e-06
7872	0.00547068	5e-05	0.0332266	0.08	0.00517677	6.22621e-06
7873	0.00546941	5e-05	0.0332225	0.08	0.0051709	6.22509e-06
7874	0.00546815	5e-05	0.0332184	0.08	0.00516507	6.22396e-06
7875	0.00546689	5e-05	0.0332142	0.08	0.00515926	6.22284e-06
7876	0.00546564	5e-05	0.0332101	0.08	0.00515349	6.22171e-06
7877	0.0054644	5e-05	0.033206	0.08	0.00514775	6.22058e-06
7878	0.00546317	5e-05	0.0332019	0.08	0.00514205	6.21945e-06
7879	0.00546195	5e-05	0.0331978	0.08	0.00513637	6.21832e-06
7880	0.00546073	5e-05	0.0331937	0.08	0.00513072	6.21719e-06
7881	0.00545952	5e-05	0.0331895	0.08	0.00512511	6.21606e-06
7882	0.00545832	5e-05	0.0331854	0.08	0.00511952	6.21493e-06
7883	0.00545712	5e-05	0.0331813	0.08	0.00511397	6.2138e-06
7884	0.00545593	5e-05	0.0331772	0.08	0.00510844	6.21266e-06
7885	0.00545475	5e-05	0.0331732	0.08	0.00510295	6.21153e-06
7886	0.00545358	5e-05	0.0331691	0.08	0.00509749	6.21039e-06
7887	0.00545241	5e-05	0.033165	0.08	0.00509205	6.20926e-06
7888	0.00545126	5e-05	0.0331609	0.08	0.00508665	6.20812e-06
7889	0.00545011	5e-05	0.0331568	0.08	0.00508127	6.20698e-06
7890	0.00544896	5e-05	0.0331527	0.08	0.00507592	6.20584e-06
7891	0.00544782	5e-05	0.0331487	0.08	0.00507061	6.2047e-06
7892	0.00544669	5e-05	0.0331446	0.08	0.00506532	6.20356e-06
7893	0.00544557	5e-05	0.0331405	0.08	0.00506006	6.20242e-06
7894	0.00544446	5e-05	0.0331365	0.08	0.00505483	6.20128e-06
7895	0.00544335	5e-05	0.0331324	0.08	0.00504963	6.20014e-06
7896	0.00544224	5e-05	0.0331284	0.08	0.00504445	6.199e-06
7897	0.00544115	5e-05	0.0331243	0.08	0.00503931	6.19786e-06
7898	0.00544006	5e-05	0.0331203	0.08	0.00503419	6.19671e-06
7899	0.00543898	5e-05	0.0331162	0.08	0.0050291	6.19557e-06
7900	0.0054379	5e-05	0.0331122	0.08	0.00502404	6.19442e-06
7901	0.00543684	5e-05	0.0331081	0.08	0.005019	6.19328e-06
7902	0.00543578	5e-05	0.0331041	0.08	0.005014	6.19213e-06
7903	0.00543472	5e-05	0.0331001	0.08	0.00500902	6.19098e-06
7904	0.00543367	5e-05	0.0330961	0.08	0.00500406	6.18984e-06
7905	0.00543263	5e-05	0.033092	0.08	0.00499914	6.18869e-06
7906	0.0054316	5e-05	0.033088	0.08	0.00499424	6.18754e-06
7907	0.00543057	5e-05	0.033084	0.08	0.00498937	6.18639e-06
7908	0.00542955	5e-05	0.03308	0.08	0.00498452	6.18524e-06
7909	0.00542853	5e-05	0.033076	0.08	0.0049797	6.18409e-06
7910	0.00542752	5e-05	0.033072	0.08	0.00497491	6.18294e-06
7911	0.00542652	5e-05	0.033068	0.08	0.00497014	6.18179e-06
7912	0.00542552	5e-05	0.033064	0.08	0.0049654	6.18064e-06
7913	0.00542453	5e-05	0.03306	0.08	0.00496069	6.17948e-06
7914	0.00542355	5e-05	0.033056	0.08	0.004956	6.17833e-06
7915	0.00542257	5e-05	0.033052	0.08	0.00495133	6.17718e-06
7916	0.0054216	5e-05	0.033048	0.08	0.00494669	6.17602e-06
7917	0.00542064	5e-05	0.033044	0.08	0.00494208	6.17487e-06
7918	0.00541968	5e-05	0.03304	0.08	0.00493749	6.17372e-06
7919	0.00541872	5e-05	0.0330361	0.08	0.00493293	6.17256e-06
7920	0.00541778	5e-05	0.0330321	0.08	0.00492839	6.17141e-06
7921	0.00541684	5e-05	0.0330281	0.08	0.00492388	6.17025e-06
7922	0.0054159	5e-05	0.0330242	0.08	0.00491939	6.16909e-06
7923	0.00541497	5e-05	0.0330202	0.08	0.00491492	6.16794e-06
7924	0.00541405	5e-05	0.0330163	0.08	0.00491048	6.16678e-06
7925	0.00541313	5e-05	0.0330123	0.08	0.00490607	6.16562e-06
7926	0.00541222	5e-05	0.0330084	0.08	0.00490167	6.16447e-06
7927	0.00541132	5e-05	0.0330044	0.08	0.00489731	6.16331e-06
7928	0.00541042	5e-05	0.0330005	0.08	0.00489296	6.16215e-06
7929	0.00540952	5e-05	0.0329965	0.08	0.00488864	6.16099e-06
7930	0.00540864	5e-05	0.0329926	0.08	0.00488434	6.15983e-06
7931	0.00540775	5e-05	0.0329887	0.08	0.00488007	6.15867e-06
7932	0.00540688	5e-05	0.0329848	0.08	0.00487582	6.15751e-06
7933	0.00540601	5e-05	0.0329808	0.08	0.00487159	6.15635e-06
7934	0.00540514	5e-05	0.0329769	0.08	0.00486739	6.15519e-06
7935	0.00540428	5e-05	0.032973	0.08	0.0048632	6.15403e-06
7936	0.00540343	5e-05	0.0329691	0.08	0.00485905	6.15287e-06
7937	0.00540258	5e-05	0.0329652	0.08	0.00485491	6.15171e-06
7938	0.00540174	5e-05	0.0329613	0.08	0.0048508	6.15055e-06
7939	0.0054009	5e-05	0.0329574	0.08	0.0048467	6.14939e-06
7940	0.00540007	5e-05	0.0329535	0.08	0.00484264	6.14822e-06
7941	0.00539924	5e-05	0.0329496	0.08	0.00483859	6.14706e-06
7942	0.00539842	5e-05	0.0329457	0.08	0.00483456	6.1459e-06
7943	0.00539761	5e-05	0.0329418	0.08	0.00483056	6.14474e-06
7944	0.00539679	5e-05	0.0329379	0.08	0.00482658	6.14357e-06
7945	0.00539599	5e-05	0.0329341	0.08	0.00482262	6.14241e-06
7946	0.00539519	5e-05	0.0329302	0.08	0.00481868	6.14125e-06
7947	0.0053944	5e-05	0.0329263	0.08	0.00481477	6.14008e-06
7948	0.00539361	5e-05	0.0329225	0.08	0.00481087	6.13892e-06
7949	0.00539282	5e-05	0.0329186	0.08	0.004807	6.13776e-06
7950	0.00539204	5e-05	0.0329147	0.08	0.00480314	6.13659e-06
7951	0.00539127	5e-05	0.0329109	0.08	0.00479931	6.13543e-06
7952	0.0053905	5e-05	0.032907	0.08	0.0047955	6.13427e-06
7953	0.00538974	5e-05	0.0329032	0.08	0.00479171	6.1331e-06
7954	0.00538898	5e-05	0.0328994	0.08	0.00478794	6.13194e-06
7955	0.00538822	5e-05	0.0328955	0.08	0.00478419	6.13077e-06
7956	0.00538748	5e-05	0.0328917	0.08	0.00478046	6.12961e-06
7957	0.00538673	5e-05	0.0328879	0.08	0.00477676	6.12844e-06
7958	0.00538599	5e-05	0.032884	0.08	0.00477307	6.12728e-06
7959	0.00538526	5e-05	0.0328802	0.08	0.0047694	6.12611e-06
7960	0.00538453	5e-05	0.0328764	0.08	0.00476575	6.12495e-06
7961	0.00538381	5e-05	0.0328726	0.08	0.00476212	6.12378e-06
7962	0.00538309	5e-05	0.0328688	0.08	0.00475852	6.12262e-06
7963	0.00538237	5e-05	0.032865	0.08	0.00475493	6.12145e-06
7964	0.00538166	5e-05	0.0328612	0.08	0.00475136	6.12029e-06
7965	0.00538096	5e-05	0.0328574	0.08	0.00474781	6.11912e-06
7966	0.00538026	5e-05	0.0328536	0.08	0.00474428	6.11796e-06
7967	0.00537956	5e-05	0.0328498	0.08	0.00474077	6.11679e-06
7968	0.00537887	5e-05	0.032846	0.08	0.00473727	6.11562e-06
7969	0.00537819	5e-05	0.0328422	0.08	0.0047338	6.11446e-06
7970	0.0053775	5e-05	0.0328384	0.08	0.00473035	6.11329e-06
7971	0.00537683	5e-05	0.0328347	0.08	0.00472691	6.11213e-06
7972	0.00537615	5e-05	0.0328309	0.08	0.00472349	6.11096e-06
7973	0.00537549	5e-05	0.0328271	0.08	0.0047201	6.1098e-06
7974	0.00537482	5e-05	0.0328234	0.08	0.00471672	6.10863e-06
7975	0.00537416	5e-05	0.0328196	0.08	0.00471336	6.10747e-06
7976	0.00537351	5e-05	0.0328158	0.08	0.00471001	6.1063e-06
7977	0.00537286	5e-05	0.0328121	0.08	0.00470669	6.10514e-06
7978	0.00537222	5e-05	0.0328083	0.08	0.00470338	6.10397e-06
7979	0.00537157	5e-05	0.0328046	0.08	0.00470009	6.10281e-06
7980	0.00537094	5e-05	0.0328009	0.08	0.00469682	6.10164e-06
7981	0.00537031	5e-05	0.0327971	0.08	0.00469357	6.10048e-06
7982	0.00536968	5e-05	0.0327934	0.08	0.00469034	6.09931e-06
7983	0.00536905	5e-05	0.0327897	0.08	0.00468712	6.09815e-06
7984	0.00536843	5e-05	0.032786	0.08	0.00468392	6.09698e-06
7985	0.00536782	5e-05	0.0327822	0.08	0.00468074	6.09582e-06
7986	0.00536721	5e-05	0.0327785	0.08	0.00467757	6.09465e-06
7987	0.0053666	5e-05	0.0327748	0.08	0.00467442	6.09349e-06
7988	0.005366	5e-05	0.0327711	0.08	0.00467129	6.09232e-06
7989	0.0053654	5e-05	0.0327674	0.08	0.00466818	6.09116e-06
7990	0.00536481	5e-05	0.0327637	0.08	0.00466508	6.09e-06
7991	0.00536422	5e-05	0.03276	0.08	0.004662	6.08883e-06
7992	0.00536363	5e-05	0.0327563	0.08	0.00465894	6.08767e-06
7993	0.00536305	5e-05	0.0327526	0.08	0.00465589	6.0865e-06
7994	0.00536247	5e-05	0.032749	0.08	0.00465286	6.08534e-06
7995	0.0053619	5e-05	0.0327453	0.08	0.00464985	6.08418e-06
7996	0.00536133	5e-05	0.0327416	0.08	0.00464685	6.08301e-06
7997	0.00536076	5e-05	0.0327379	0.08	0.00464387	6.08185e-06
7998	0.0053602	5e-05	0.0327343	0.08	0.00464091	6.08069e-06
7999	0.00535964	5e-05	0.0327306	0.08	0.00463796	6.07953e-06
8000	0.00535909	5e-05	0.0327269	0.08	0.00463503	6.07836e-06
8001	0.00535854	5e-05	0.0327233	0.08	0.00463211	6.0772e-06
8002	0.00535799	5e-05	0.0327196	0.08	0.00462922	6.07604e-06
8003	0.00535745	5e-05	0.032716	0.08	0.00462633	6.07488e-06
8004	0.00535691	5e-05	0.0327124	0.08	0.00462346	6.07372e-06
8005	0.00535638	5e-05	0.0327087	0.08	0.00462061	6.07256e-06
8006	0.00535585	5e-05	0.0327051	0.08	0.00461777	6.07139e-06
8007	0.00535532	5e-05	0.0327015	0.08	0.00461495	6.07023e-06
8008	0.0053548	5e-05	0.0326978	0.08	0.00461214	6.06907e-06
8009	0.00535428	5e-05	0.0326942	0.08	0.00460935	6.06791e-06
8010	0.00535376	5e-05	0.0326906	0.08	0.00460658	6.06675e-06
8011	0.00535325	5e-05	0.032687	0.08	0.00460382	6.06559e-06
8012	0.00535274	5e-05	0.0326834	0.08	0.00460107	6.06443e-06
8013	0.00535223	5e-05	0.0326798	0.08	0.00459834	6.06327e-06
8014	0.00535173	5e-05	0.0326762	0.08	0.00459563	6.06212e-06
8015	0.00535124	5e-05	0.0326726	0.08	0.00459292	6.06096e-06
8016	0.00535074	5e-05	0.032669	0.08	0.00459024	6.0598e-06
8017	0.00535025	5e-05	0.0326654	0.08	0.00458757	6.05864e-06
8018	0.00534976	5e-05	0.0326618	0.08	0.00458491	6.05748e-06
8019	0.00534928	5e-05	0.0326582	0.08	0.00458227	6.05633e-06
8020	0.0053488	5e-05	0.0326547	0.08	0.00457964	6.05517e-06
8021	0.00534832	5e-05	0.0326511	0.08	0.00457703	6.05401e-06
8022	0.00534785	5e-05	0.0326475	0.08	0.00457443	6.05286e-06
8023	0.00534738	5e-05	0.032644	0.08	0.00457184	6.0517e-06
8024	0.00534692	5e-05	0.0326404	0.08	0.00456927	6.05054e-06
8025	0.00534645	5e-05	0.0326369	0.08	0.00456671	6.04939e-06
8026	0.00534599	5e-05	0.0326333	0.08	0.00456417	6.04823e-06
8027	0.00534554	5e-05	0.0326298	0.08	0.00456164	6.04708e-06
8028	0.00534508	5e-05	0.0326262	0.08	0.00455913	6.04593e-06
8029	0.00534464	5e-05	0.0326227	0.08	0.00455662	6.04477e-06
8030	0.00534419	5e-05	0.0326192	0.08	0.00455414	6.04362e-06
8031	0.00534375	5e-05	0.0326156	0.08	0.00455166	6.04247e-06
8032	0.00534331	5e-05	0.0326121	0.08	0.0045492	6.04131e-06
8033	0.00534287	5e-05	0.0326086	0.08	0.00454675	6.04016e-06
8034	0.00534244	5e-05	0.0326051	0.08	0.00454432	6.03901e-06
8035	0.00534201	5e-05	0.0326016	0.08	0.0045419	6.03786e-06
8036	0.00534158	5e-05	0.032598	0.08	0.00453949	6.03671e-06
8037	0.00534116	5e-05	0.0325945	0.08	0.0045371	6.03556e-06
8038	0.00534074	5e-05	0.032591	0.08	0.00453472	6.03441e-06
8039	0.00534032	5e-05	0.0325875	0.08	0.00453235	6.03326e-06
8040	0.00533991	5e-05	0.0325841	0.08	0.00452999	6.03211e-06
8041	0.0053395	5e-05	0.0325806	0.08	0.00452765	6.03096e-06
8042	0.00533909	5e-05	0.0325771	0.08	0.00452532	6.02981e-06
8043	0.00533869	5e-05	0.0325736	0.08	0.004523	6.02866e-06
8044	0.00533828	5e-05	0.0325701	0.08	0.0045207	6.02751e-06
8045	0.00533789	5e-05	0.0325667	0.08	0.00451841	6.02637e-06
8046	0.00533749	5e-05	0.0325632	0.08	0.00451613	6.02522e-06
8047	0.0053371	5e-05	0.0325597	0.08	0.00451386	6.02407e-06
8048	0.00533671	5e-05	0.0325563	0.08	0.00451161	6.02293e-06
8049	0.00533632	5e-05	0.0325528	0.08	0.00450936	6.02178e-06
8050	0.00533594	5e-05	0.0325494	0.08	0.00450714	6.02064e-06
8051	0.00533556	5e-05	0.0325459	0.08	0.00450492	6.01949e-06
8052	0.00533518	5e-05	0.0325425	0.08	0.00450271	6.01835e-06
8053	0.00533481	5e-05	0.0325391	0.08	0.00450052	6.01721e-06
8054	0.00533444	5e-05	0.0325356	0.08	0.00449834	6.01606e-06
8055	0.00533407	5e-05	0.0325322	0.08	0.00449617	6.01492e-06
8056	0.0053337	5e-05	0.0325288	0.08	0.00449401	6.01378e-06
8057	0.00533334	5e-05	0.0325254	0.08	0.00449187	6.01264e-06
8058	0.00533298	5e-05	0.0325219	0.08	0.00448973	6.0115e-06
