# Output of 'KaSim' 'AMPA5_2080.ka' 'camkii.ka' 'pickgrip3.ka' 'Calcium_signalling.ka' 'K868.ka' 'K870.ka' 'K882.ka' 'Subunits.ka' 'Mod_Basal.ka' '-l' '5000' '-p' '1' '-o' 'most23.out' -seed 643380967
# "uuid" : "773883549"
"[T]","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_u","S818_p","S818_pp","I1_P","I1_u","PKA_a","PKA_i","Conductance","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","AMPA_GRIP_endo","AMPA_GRIP_PSD","AMPA_PICK_endo","AMPA_PICK_PSD","AMPA_NSF","AMPA_GRIP_PICK_endo","AMPA_GRIP_PICK_PSD","AMPA_S880","AMPA_Y876","23AMPA_GRIP_endo","23AMPA_GRIP_PSD","23AMPA_PICK_endo","23AMPA_PICK_PSD","23AMPA_NSF","23AMPA_GRIP_PICK_endo","23AMPA_GRIP_PICK_PSD","23AMPA_S880","23AMPA_Y876","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","12K870_ub","12K870_ub2","12K870_ub3","12K870_ub4","12K870_ub5","23K870_ub","23K870_ub2","23K870_ub3","23K870_ub4","23K870_ub5","12K882_ub","12K882_ub2","12K882_ub3","12K882_ub4","12K882_ub5","23K882_ub","23K882_ub2","23K882_ub3","23K882_ub4","23K882_ub5","AMPAR1","AMPAR12","AMPAR23"
4439.,0,0,0,0,0,0,0,0,0,18,90,1,9,0.,26,0,24,24,1,5,0,70,10,25,25,1,5,38,5,0,2,0,0,2,0,0,0,52,8,19,5,13,13,4,5,17,5,30,0,10,4,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,7,203
4440.,0,0,0,0,0,0,0,0,0,18,90,1,9,0.,26,0,24,24,1,5,0,71,10,31,31,4,3,40,3,0,1,0,1,1,0,0,0,51,8,26,1,13,16,1,6,16,6,30,1,10,5,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,8,203
4441.,0,0,0,0,0,0,0,0,0,20,88,1,9,0.,25,0,25,25,0,4,0,70,10,34,34,4,6,38,2,0,2,0,0,2,0,0,0,53,7,24,0,12,13,0,4,17,5,30,1,10,5,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4442.,0,0,0,0,0,0,0,0,0,21,87,3,7,0.,24,0,26,26,0,4,0,72,11,33,33,2,4,39,2,0,1,0,0,1,0,0,0,57,5,23,3,9,20,2,7,17,2,30,1,11,5,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4443.,0,0,0,0,0,0,0,0,0,23,85,1,9,0.,21,0,29,29,0,4,0,69,8,18,18,2,4,39,2,0,0,0,1,0,0,0,0,55,7,22,3,11,19,2,6,21,3,30,3,8,5,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4444.,0,0,0,0,0,0,0,0,0,22,86,0,9,0.,24,0,26,26,0,5,0,70,13,42,42,0,1,40,2,0,0,0,1,0,0,0,0,56,8,25,1,11,20,0,6,17,1,30,1,13,5,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4445.,0,0,0,0,0,0,0,0,0,21,87,1,9,0.,23,0,27,27,0,5,0,70,17,40,40,4,8,39,3,0,0,0,0,0,0,0,0,53,6,20,3,13,16,1,5,24,4,30,2,17,5,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4446.,0,0,0,0,0,0,0,0,0,20,88,1,9,0.,21,0,29,29,0,5,0,68,11,37,37,1,5,39,4,0,2,0,0,2,0,0,0,56,5,21,5,5,18,3,8,19,8,30,1,11,5,0,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4447.,0,0,0,0,0,0,0,0,0,19,89,2,8,0.,23,0,27,27,0,5,0,71,12,31,31,2,2,39,4,0,2,0,0,2,0,0,0,55,5,30,2,12,22,2,8,21,2,30,1,12,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4448.,0,0,0,0,0,0,0,0,0,23,85,2,8,0.,24,0,26,26,1,6,0,69,9,25,25,5,5,39,4,0,1,0,1,1,0,0,0,53,4,24,3,12,12,0,9,21,7,30,1,9,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4449.,0,0,0,0,0,0,0,0,0,22,86,0,10,0.,26,0,24,24,0,6,0,68,10,33,33,2,8,38,3,0,0,0,2,0,0,0,0,53,8,19,3,5,14,3,9,17,2,30,2,10,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4450.,0,0,0,0,0,0,0,0,0,22,86,2,8,0.,27,0,23,23,1,6,0,68,16,34,34,3,7,40,5,0,0,0,1,0,0,0,0,49,9,28,3,8,19,3,8,13,7,30,1,16,5,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4451.,0,0,0,0,0,0,0,0,0,18,90,3,7,0.,23,0,27,27,0,6,0,68,9,28,28,3,9,39,5,0,1,0,0,1,0,0,0,54,4,23,2,7,17,1,8,23,5,30,3,9,5,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4452.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,23,0,27,27,0,6,0,69,9,38,38,5,6,39,5,0,2,0,0,2,0,0,0,49,7,18,4,11,13,4,7,16,3,30,1,9,5,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4453.,0,0,0,0,0,0,0,0,0,18,90,3,7,0.,24,0,26,26,0,6,0,68,6,23,23,6,5,39,7,0,1,0,0,1,0,0,0,48,5,22,2,17,14,1,7,19,4,30,0,6,5,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4454.,0,0,0,0,0,0,0,0,0,17,91,2,8,0.,24,0,26,26,0,6,0,70,5,29,29,4,5,39,4,0,1,0,1,1,0,0,0,49,9,22,4,10,14,3,6,24,4,30,4,5,5,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4455.,0,0,0,0,0,0,0,0,0,16,92,0,10,0.,25,0,25,25,0,8,0,73,11,35,35,4,11,39,3,0,0,0,0,0,0,0,0,50,9,20,3,6,15,3,5,17,3,30,2,11,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4456.,0,0,0,0,0,0,0,0,0,16,92,0,10,0.,24,0,26,26,0,6,0,76,12,34,34,3,8,39,4,0,1,0,1,1,0,0,0,51,8,26,1,10,17,1,6,12,4,30,3,12,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4457.,0,0,0,0,0,0,0,0,0,14,94,2,8,0.,29,0,21,21,0,7,0,78,8,38,38,5,8,37,4,0,1,0,0,1,0,0,0,54,3,21,1,12,18,0,5,16,5,30,2,8,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4458.,0,0,0,0,0,0,0,0,0,13,95,2,8,0.,29,0,21,21,0,4,0,79,11,35,35,4,8,40,5,0,2,0,0,2,0,0,0,55,2,22,0,4,16,0,6,15,2,30,1,11,5,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4459.,0,0,0,0,0,0,0,0,0,13,95,0,10,0.,32,0,18,18,0,4,0,78,12,33,33,0,6,38,7,0,3,0,0,3,0,0,0,54,5,20,3,15,14,2,5,11,3,30,4,12,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,8,203
4460.,0,0,0,0,0,0,0,0,0,15,93,1,9,0.,30,0,20,20,1,5,0,77,7,27,27,2,2,39,5,0,3,0,0,3,0,0,0,53,6,18,3,11,12,2,6,14,5,30,3,7,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,8,203
4461.,0,0,0,0,0,0,0,0,0,15,93,1,9,0.,31,0,19,19,1,4,0,77,10,23,23,2,8,36,5,0,0,0,0,0,0,0,0,53,6,23,2,8,18,1,5,12,5,30,1,10,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,8,203
4462.,0,0,0,0,0,0,0,0,0,14,94,0,9,0.,32,0,18,18,0,4,0,79,10,30,30,3,2,40,4,0,1,0,0,1,0,0,0,51,8,27,3,6,16,2,5,12,3,30,1,10,5,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4463.,0,0,0,0,0,0,0,0,0,16,92,0,10,0.,31,0,19,19,0,4,0,77,6,31,31,2,3,39,3,0,1,0,2,1,0,0,0,53,8,23,2,9,17,2,5,17,2,30,4,6,5,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4464.,0,0,0,0,0,0,0,0,0,15,93,2,8,0.,30,0,20,20,0,4,0,78,6,37,37,4,5,40,2,0,0,0,1,0,0,0,0,52,8,24,4,6,15,4,5,16,4,30,3,6,5,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4465.,0,0,0,0,0,0,0,0,0,15,93,0,10,0.,27,0,23,23,1,3,0,80,4,30,30,4,4,39,2,0,0,0,1,0,0,0,0,51,9,21,5,8,16,2,5,13,4,30,3,4,5,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4466.,0,0,0,0,0,0,0,0,0,16,92,1,9,0.,23,0,27,27,0,3,0,78,7,25,25,2,6,40,1,0,0,0,2,0,0,0,0,53,10,27,2,6,13,2,8,20,10,30,5,7,5,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4467.,0,0,0,0,0,0,0,0,0,16,92,2,8,0.,25,0,25,25,0,4,0,77,5,30,30,3,6,40,1,0,0,0,0,0,0,0,0,54,8,24,5,10,19,4,6,16,7,30,5,5,5,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4468.,0,0,0,0,0,0,0,0,0,16,92,2,8,0.,22,0,28,28,0,4,0,78,10,28,28,4,3,39,2,0,2,0,1,1,0,0,0,55,5,23,3,7,17,2,7,21,6,30,3,10,5,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,8,203
4469.,0,0,0,0,0,0,0,0,0,16,92,2,8,0.,23,0,27,27,0,5,0,77,8,30,30,3,5,37,4,0,0,0,0,0,0,0,0,54,5,25,3,11,20,2,7,18,6,30,4,8,5,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4470.,0,0,0,0,0,0,0,0,0,13,95,2,8,0.,22,0,28,28,0,5,0,78,9,33,33,0,6,40,4,0,1,0,0,0,0,0,0,53,9,18,5,10,12,4,5,17,3,30,3,9,5,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4471.,0,0,0,0,0,0,0,0,0,13,95,1,9,0.,21,0,29,29,0,6,0,76,9,26,26,3,4,40,5,0,0,0,0,0,0,0,0,47,11,23,3,9,15,2,6,17,6,30,2,9,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4472.,0,0,0,0,0,0,0,0,0,15,93,2,8,0.,22,0,28,28,1,6,0,76,11,35,35,3,6,39,3,0,0,0,0,0,0,0,0,50,10,24,5,18,17,4,4,19,6,30,4,11,5,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4473.,0,0,0,0,0,0,0,0,0,15,93,0,10,0.,24,0,26,26,0,4,0,79,18,49,49,1,6,38,3,0,0,0,0,0,0,0,0,53,9,23,4,9,13,4,3,15,6,30,4,18,5,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4474.,0,0,0,0,0,0,0,0,0,14,94,2,8,0.,21,0,29,29,0,5,0,78,10,33,33,4,5,40,3,0,2,0,0,2,0,0,0,48,11,17,5,9,13,2,4,22,3,30,4,10,5,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4475.,0,0,0,0,0,0,0,0,0,14,94,2,8,0.,21,0,29,29,0,5,0,75,11,25,25,3,6,40,5,0,0,0,1,0,0,0,0,47,11,16,4,6,11,4,4,23,6,30,2,11,5,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4476.,0,0,0,0,0,0,0,0,0,14,94,0,10,0.,24,0,26,26,0,6,0,76,17,41,41,5,6,39,3,0,0,0,0,0,0,0,0,45,13,23,5,7,17,4,3,20,6,30,0,17,5,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4477.,0,0,0,0,0,0,0,0,0,13,95,3,7,0.,23,0,27,27,0,7,0,76,6,26,26,5,3,40,3,0,1,0,1,1,0,0,0,46,12,26,5,10,14,2,4,23,6,30,4,6,5,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4478.,0,0,0,0,0,0,0,0,0,12,96,3,7,0.,25,0,25,25,0,9,0,80,13,35,35,4,5,40,3,0,2,0,0,2,0,0,0,49,10,22,4,8,15,4,5,14,7,30,6,13,5,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,8,203
4479.,0,0,0,0,0,0,0,0,0,15,93,1,9,0.,25,0,25,25,0,10,0,77,10,39,39,2,6,40,2,0,1,0,2,1,0,0,0,50,12,22,5,8,14,5,6,19,5,30,1,10,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,8,203
4480.,0,0,0,0,0,0,0,0,0,17,91,2,8,0.,28,0,22,22,0,10,0,75,14,33,33,7,4,39,2,0,2,0,0,2,0,0,0,47,10,25,4,9,14,3,4,17,6,30,1,14,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,8,203
4481.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,26,0,24,24,0,9,0,74,12,35,35,1,3,38,5,0,2,0,0,2,0,0,0,50,10,23,3,7,15,3,4,15,6,30,2,12,5,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4482.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,24,0,26,26,0,7,0,75,8,25,25,4,6,38,6,0,2,0,1,2,0,0,0,45,11,22,5,13,16,4,5,21,5,30,3,8,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4483.,0,0,0,0,0,0,0,0,0,18,90,2,8,0.,23,0,27,27,0,5,0,76,14,31,31,2,7,39,4,0,1,0,0,1,0,0,0,48,12,24,3,11,19,3,5,20,6,30,2,14,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4484.,0,0,0,0,0,0,0,0,0,24,84,3,7,0.,20,0,30,30,0,4,0,69,8,30,30,5,4,40,4,0,1,0,0,1,0,0,0,44,13,18,7,8,13,7,8,22,5,30,2,8,5,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4485.,0,0,0,0,0,0,0,0,0,25,83,1,9,0.,18,0,32,32,1,3,0,67,8,25,25,0,6,39,4,0,2,0,0,2,0,0,0,51,11,14,9,10,11,6,8,19,2,30,3,8,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4486.,0,0,0,0,0,0,0,0,0,24,84,0,10,0.,21,0,29,29,0,4,0,68,5,33,33,2,3,40,3,0,0,0,0,0,0,0,0,53,8,25,3,8,15,3,5,17,2,30,4,5,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4487.,0,0,0,0,0,0,0,0,0,22,86,3,7,0.,21,0,29,29,0,4,0,70,10,25,25,2,6,37,3,0,3,0,1,1,0,0,0,48,13,18,2,19,11,1,5,19,3,30,1,10,5,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,8,203
4488.,0,0,0,0,0,0,0,0,0,19,89,0,10,0.,19,0,31,31,0,6,0,68,8,33,33,1,4,37,3,0,2,0,1,2,0,0,0,50,12,21,5,6,12,4,5,22,6,30,1,8,5,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4489.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,17,0,33,33,0,6,0,71,14,44,44,2,4,40,3,0,1,0,1,0,0,0,0,51,10,24,2,9,17,1,4,21,5,30,1,14,5,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4490.,0,0,0,0,0,0,0,0,0,18,90,0,10,0.,21,0,29,29,0,6,0,70,7,25,25,0,5,40,2,0,1,0,0,1,0,0,0,54,10,22,4,11,17,3,5,19,7,30,0,7,5,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,8,203
4491.,0,0,0,0,0,0,0,0,0,19,89,3,7,0.,22,0,28,28,0,6,0,69,9,30,30,3,4,40,3,0,2,0,0,2,0,0,0,47,13,22,5,10,16,4,4,21,6,30,1,9,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4492.,0,0,0,0,0,0,0,0,0,19,89,3,7,0.,23,0,27,27,0,5,0,70,13,35,35,2,4,38,3,0,0,0,1,0,0,0,0,46,15,23,4,10,18,4,5,20,4,30,4,13,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4493.,0,0,0,0,0,0,0,0,0,18,90,1,9,0.,22,0,28,28,1,5,0,72,7,30,30,2,7,38,2,0,1,0,1,1,0,0,0,49,13,19,6,13,13,5,4,18,9,30,4,7,5,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4494.,0,0,0,0,0,0,0,0,0,19,89,0,10,0.,24,0,26,26,0,5,0,72,9,29,29,0,6,39,5,0,2,0,0,1,0,0,0,53,8,21,3,17,16,3,4,21,5,30,3,9,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4495.,0,0,0,0,0,0,0,0,0,19,89,1,9,0.,22,0,28,28,1,5,0,70,11,40,40,1,6,38,6,0,2,0,1,2,0,0,0,49,10,22,4,14,14,3,5,21,6,30,1,11,5,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4496.,0,0,0,0,0,0,0,0,0,20,88,1,9,0.,20,0,30,30,0,4,0,70,6,28,28,2,4,38,5,0,3,0,0,3,0,0,0,50,9,23,4,12,16,3,7,18,4,30,1,6,5,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4497.,0,0,0,0,0,0,0,0,0,16,92,4,6,0.,23,0,27,27,0,2,0,77,11,28,28,4,3,38,6,0,1,0,1,1,0,0,0,46,10,26,5,12,17,4,7,17,6,30,4,11,5,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4498.,0,0,0,0,0,0,0,0,0,18,90,2,8,0.,20,0,30,30,0,2,0,77,9,35,35,3,6,39,5,0,3,0,0,3,0,0,0,48,10,20,3,12,13,3,8,20,2,30,3,9,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4499.,0,0,0,0,0,0,0,0,0,20,88,2,8,0.,22,0,28,28,0,2,0,73,2,17,17,0,3,40,6,0,3,0,0,3,0,0,0,54,6,23,4,10,16,4,9,18,1,30,2,2,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4500.,0,0,0,0,0,0,0,0,0,22,86,2,8,0.,23,0,27,27,0,2,0,75,8,29,29,2,8,39,5,0,3,0,0,2,0,0,0,52,7,20,3,11,10,3,7,18,2,30,2,8,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4501.,0,0,0,0,0,0,0,0,0,22,86,0,10,0.,23,0,27,27,0,3,0,75,10,31,31,1,6,40,5,0,2,0,0,2,0,0,0,50,10,18,5,11,12,4,9,17,5,30,2,10,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4502.,0,0,0,0,0,0,0,0,0,20,88,2,8,0.,26,0,24,24,0,3,0,73,8,29,29,5,6,37,3,0,1,0,1,1,0,0,0,48,10,24,1,14,19,1,8,13,7,30,1,8,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4503.,0,0,0,0,0,0,0,0,0,21,87,1,9,0.,23,0,27,27,0,2,0,73,6,25,25,7,9,38,3,0,1,0,0,1,0,0,0,48,8,18,2,13,13,2,6,19,4,30,2,6,5,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4504.,0,0,0,0,0,0,0,0,0,25,83,4,6,0.,25,0,25,25,1,2,0,68,14,35,35,1,6,39,2,0,1,0,0,1,0,0,0,55,8,24,4,13,16,3,6,17,7,30,3,14,5,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4505.,0,0,0,0,0,0,0,0,0,19,89,1,9,0.,25,0,25,25,0,2,0,72,8,26,26,1,7,40,2,0,1,0,0,1,0,0,0,53,10,21,5,7,19,5,6,19,3,30,1,8,5,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4506.,0,0,0,0,0,0,0,0,0,19,89,0,10,0.,26,0,24,24,0,2,0,71,6,24,24,4,6,39,2,0,1,0,0,1,0,0,0,51,9,22,4,9,13,3,8,18,8,30,1,6,5,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4507.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,23,0,27,27,0,2,0,74,6,31,31,3,5,39,0,0,0,0,0,0,0,0,0,55,8,25,4,11,18,3,9,21,6,30,2,6,5,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4508.,0,0,0,0,0,0,0,0,0,17,91,1,9,0.,25,0,25,25,0,2,0,75,8,24,24,3,4,40,2,0,2,0,1,0,0,0,0,53,8,23,3,13,17,3,7,18,6,30,3,8,4,1,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4509.,0,0,0,0,0,0,0,0,0,19,89,0,10,0.,22,0,28,28,0,2,0,76,11,34,34,1,8,39,3,0,2,0,0,2,0,0,0,54,8,22,2,8,17,2,6,20,5,30,3,11,4,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4510.,0,0,0,0,0,0,0,0,0,21,87,1,8,0.,21,0,29,29,0,3,0,75,7,21,21,1,4,39,3,0,1,0,0,1,0,0,0,53,9,23,4,13,16,3,7,19,6,30,0,7,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4511.,0,0,0,0,0,0,0,0,0,19,89,1,9,0.,24,0,26,26,0,3,0,73,9,27,27,1,6,36,4,0,1,0,0,1,0,0,0,52,9,26,1,12,20,1,6,18,4,30,3,9,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4512.,0,0,0,0,0,0,0,0,0,20,88,1,8,0.,26,0,24,24,0,4,0,73,6,19,19,5,5,39,2,0,0,0,1,0,0,0,0,52,7,26,2,13,16,2,7,20,2,30,3,6,4,1,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,203
4513.,0,0,0,0,0,0,0,0,0,25,83,2,8,0.,23,0,27,27,0,3,0,68,10,29,29,3,4,38,2,0,0,0,0,0,0,0,0,54,7,27,3,9,20,2,8,21,5,30,2,10,4,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4514.,0,0,1,0,1,0,1,0,0,18,90,2,8,1.,23,1,26,27,0,3,0,72,9,24,24,2,4,37,2,0,0,0,1,0,0,0,0,54,8,21,3,15,14,2,9,16,6,30,2,9,4,1,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4515.,0,0,1,0,1,0,1,0,0,18,90,3,7,1.,26,1,23,24,0,3,0,74,10,26,26,6,7,39,3,0,2,0,1,1,0,0,1,50,7,21,3,13,14,1,8,18,5,30,4,10,4,1,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4516.,0,0,1,0,1,0,1,0,0,23,85,1,9,1.,24,1,25,26,0,3,0,70,11,32,32,2,6,38,2,0,0,0,0,0,0,0,0,55,7,24,2,14,19,1,7,17,6,30,2,11,4,1,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4517.,0,0,1,0,1,0,1,0,0,23,85,3,7,1.,24,1,25,26,0,2,0,72,7,26,26,0,4,37,3,0,2,0,0,2,0,0,0,56,7,25,4,17,20,4,6,14,4,30,1,7,4,1,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
4518.,0,0,1,0,1,0,1,0,0,23,85,1,9,1.,22,1,27,28,0,2,0,71,13,37,37,2,6,39,3,0,2,0,0,1,0,0,1,53,8,19,4,15,12,3,6,22,4,30,3,13,4,1,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,203
